Data,Receitas,Despesas,Categoria,Região,Cliente_Chave
2024-11-30,8976.03890597707,3301.6602858415226,Outros,Norte,C47659
2024-11-30,7687.535931270723,5021.619793580326,Consultoria,Oeste,C7371
2024-11-30,7945.9407566843065,5243.137053110376,Outros,Norte,C14609
2024-11-30,6336.9511453409805,4386.570395507266,Consultoria,Leste,C26241
2024-11-30,10612.226678136576,3791.338548109495,Vendas,Leste,C3796
2024-11-30,7903.29519363166,5833.633620911929,Vendas,Sul,C2051
2024-11-30,7262.565004241905,5315.803376340969,Vendas,Leste,C36876
2024-11-30,7687.973779919665,1021.6388621533952,Outros,Sul,C38313
2024-11-30,7901.734124312757,1289.0295414455481,Serviços,Oeste,C39675
2024-11-30,7436.033950481158,983.5386164605025,Vendas,Leste,C39674
2024-11-30,10872.741513916848,1443.2118315188336,Serviços,Norte,C26788
2024-11-30,8667.93658024336,1146.4045381697956,Outros,Norte,C19054
2024-11-30,8498.161188029751,4457.915759904332,Outros,Leste,C46990
2024-11-30,7293.653381099966,2948.9042334844517,Consultoria,Norte,C39672
2024-11-30,9173.006620224549,5974.274122584956,Consultoria,Norte,C30922
2024-11-30,6816.381247351654,4349.8984899382085,Serviços,Oeste,C22750
2024-11-30,9646.765680612054,6914.84878965213,Consultoria,Oeste,C8703
2024-11-30,7453.651787340317,5585.756975570245,Outros,Sul,C16491
2024-11-30,6087.836904643269,3456.966309477529,Serviços,Leste,C47679
2024-11-30,5864.459151528825,3364.916662868626,Serviços,Norte,C38303
2024-11-30,7078.97153911395,3950.410988752701,Consultoria,Leste,C47278
2024-11-30,9020.181901337544,2807.440984813653,Serviços,Sul,C33202
2024-11-30,7830.264471391703,2102.8870494617963,Serviços,Sul,C6478
2024-11-30,8081.928531945803,3976.0624284793766,Consultoria,Leste,C2268
2024-11-30,7561.926327378997,1141.9002177589082,Serviços,Oeste,C39644
2024-11-30,8522.349728887748,3736.7482307888995,Consultoria,Leste,C36870
2024-11-30,7871.939642361225,4872.96928730181,Outros,Norte,C26112
2024-11-30,8478.222893303388,3613.5836585979946,Outros,Sul,C6415
2024-11-30,3408.078334576713,5381.55099437577,Vendas,Leste,C30712
2024-11-30,7087.027909682824,3228.4604907049056,Serviços,Sul,C37008
2024-11-30,9054.06602738635,3384.306838536299,Serviços,Oeste,C6492
2024-11-30,11293.16701233827,4056.956328431481,Vendas,Leste,C19787
2024-11-30,9799.907478404117,3859.388200816373,Serviços,Leste,C38520
2024-11-30,7949.77204487036,3237.848455230044,Outros,Norte,C16896
2024-11-30,8885.69826819225,5598.059023528989,Vendas,Norte,C26170
2024-11-30,6899.579976637724,4168.043443498213,Vendas,Sul,C6392
2024-11-30,7129.710863807361,3174.318449767576,Serviços,Sul,C39299
2024-11-30,6297.496287605236,2126.0704282046204,Outros,Norte,C45991
2024-11-30,8455.239875914747,6975.744403056301,Outros,Oeste,C16595
2024-11-30,12550.564763922732,4200.425815960949,Vendas,Sul,C37673
2024-11-30,7535.690135695256,5661.103288877931,Outros,Sul,C19792
2024-11-30,9362.46658107152,5532.451422781857,Vendas,Leste,C11912
2024-11-30,7334.210582764863,2819.2419867410354,Outros,Leste,C47441
2024-11-30,9431.880145527273,4200.7843964029325,Outros,Oeste,C47384
2024-11-30,9499.757641538836,1353.7288129684616,Outros,Norte,C14161
2024-11-30,10032.856723045108,5076.354256448933,Consultoria,Norte,C2387
2024-11-30,8668.1007362944,3267.556284740809,Serviços,Oeste,C26845
2024-11-30,10162.734985597752,3094.2842682803566,Consultoria,Leste,C6485
2024-11-30,7109.114470487432,5136.9499710311275,Outros,Norte,C39305
2024-11-30,10121.066351184912,2590.2930183807257,Outros,Sul,C34072
2024-11-30,9107.719173879761,4588.38613696449,Consultoria,Oeste,C2221
2024-11-30,8502.0411876331,953.7495408297104,Vendas,Norte,C38503
2024-11-30,11582.304909544602,5221.575240886899,Vendas,Sul,C473
2024-11-30,7869.968735729588,3566.832731473831,Consultoria,Norte,C19171
2024-11-30,6817.398234323896,4369.664191544424,Serviços,Leste,C8662
2024-11-30,7583.042331502882,4499.124685060385,Consultoria,Oeste,C16866
2024-11-30,8026.622824428501,5198.701000138317,Vendas,Leste,C4447
2024-11-30,9184.208982538625,3516.9137378413225,Serviços,Norte,C2206
2024-11-30,12140.350475865049,1489.2096216236978,Vendas,Oeste,C10197
2024-11-30,8141.076867554233,6848.668280566766,Serviços,Leste,C25888
2024-11-30,8824.559706246162,5774.6269728032985,Outros,Oeste,C33176
2024-11-30,5532.965035002052,4860.272930511654,Consultoria,Norte,C7388
2024-11-30,7025.239156564879,2921.0182060322795,Vendas,Sul,C905
2024-11-30,7608.038003696358,4754.384670653197,Outros,Leste,C30533
2024-11-30,3338.0882637931245,4365.682907221793,Outros,Sul,C38609
2024-11-30,9729.486654860204,4010.880409662383,Consultoria,Norte,C26174
2024-11-30,7923.582122051633,2660.750091693939,Consultoria,Oeste,C16903
2024-11-30,7053.421019852142,2950.317380671152,Serviços,Leste,C21918
2024-11-30,9238.26723037643,3010.4746170517556,Vendas,Oeste,C10218
2024-11-30,12046.580391512736,4377.506869696377,Consultoria,Norte,C16908
2024-11-30,11049.735353370796,3684.046273732729,Serviços,Oeste,C5205
2024-11-30,9097.732505142592,4453.311879075765,Outros,Sul,C12831
2024-11-30,5924.492277735679,4488.939085899428,Outros,Sul,C45300
2024-11-30,7684.907433740723,561.0781375628285,Serviços,Leste,C45314
2024-11-30,6844.1372392642015,5121.509558691107,Serviços,Oeste,C47418
2024-11-30,8079.198598100766,6119.720282874621,Serviços,Norte,C37646
2024-11-30,7848.400497633952,3875.9446368593844,Outros,Norte,C19209
2024-11-30,6161.171885835282,1508.4978038905688,Outros,Oeste,C23906
2024-11-30,8211.253415827872,4715.988737366955,Vendas,Leste,C11478
2024-11-30,4731.747353094755,5585.085324098644,Serviços,Norte,C30552
2024-11-30,4914.262918738794,6141.469342481836,Serviços,Oeste,C19807
2024-11-30,8799.894475637187,5037.302874630906,Outros,Sul,C26856
2024-11-30,5353.357309938085,4857.919971175666,Serviços,Sul,C47410
2024-11-30,11155.476203335696,6165.278898240913,Vendas,Oeste,C45952
2024-11-30,5732.244567585505,2408.9605765332776,Serviços,Sul,C19983
2024-11-30,7267.503253936266,3290.6347012931565,Serviços,Leste,C45964
2024-11-30,8305.067940212124,4358.760773285577,Consultoria,Leste,C16608
2024-11-30,11326.455896813772,3577.637100331218,Consultoria,Oeste,C11633
2024-11-30,6713.752230515556,4803.912914608395,Consultoria,Oeste,C26589
2024-11-30,6623.444639524904,4951.565974647439,Serviços,Leste,C45335
2024-11-30,10029.072662214649,4465.902526039448,Serviços,Norte,C19490
2024-11-30,6273.927126106301,6317.2280602939745,Vendas,Oeste,C10649
2024-11-30,8411.056325741347,1976.5689144004702,Outros,Leste,C26851
2024-11-30,4266.6908184487165,5023.800491051338,Outros,Sul,C21534
2024-11-30,3742.405330612528,4467.362761528323,Serviços,Leste,C46887
2024-11-30,11591.919663918938,2210.445422819025,Outros,Oeste,C19223
2024-11-30,9530.9775937934,7293.887708543498,Outros,Norte,C37662
2024-11-30,7573.684570230777,6149.645689019513,Serviços,Norte,C2094
2024-11-30,6289.760188451948,4888.342476333335,Consultoria,Leste,C38542
2024-11-30,8027.52467815984,3010.8403239336753,Vendas,Norte,C16233
2024-11-30,7330.212105185474,2487.9412661137303,Serviços,Leste,C38544
2024-11-30,11084.541927729031,4669.844083584541,Consultoria,Sul,C45979
2024-11-30,10618.85956091731,2659.822504617937,Consultoria,Oeste,C26151
2024-11-30,9158.706718797455,2596.63146313928,Vendas,Leste,C32298
2024-11-30,10176.617304917174,3915.32680577543,Outros,Sul,C14782
2024-11-30,5238.134254266204,5035.797555268364,Vendas,Oeste,C10351
2024-11-30,9108.859137379279,2573.7448350511304,Consultoria,Norte,C45311
2024-11-30,7740.434536926231,5988.2309022689715,Serviços,Sul,C34015
2024-11-30,7760.8753746700495,3263.2110183711784,Outros,Norte,C29785
2024-11-30,7893.237200799011,3507.4769547128144,Serviços,Norte,C46898
2024-11-30,6536.8937207951385,5179.601011477158,Outros,Norte,C10559
2024-11-30,9939.907934936771,4311.77604080174,Serviços,Oeste,C45970
2024-11-30,11221.90694848574,4616.829423550076,Consultoria,Norte,C37658
2024-11-30,6592.275994158538,1894.3341365255578,Vendas,Oeste,C29807
2024-11-30,5109.323635732424,1435.1058607100163,Serviços,Oeste,C24002
2024-11-30,9914.172271484418,3353.9976995402926,Vendas,Leste,C33355
2024-11-30,6774.943912257713,5864.1704870183985,Consultoria,Oeste,C5812
2024-11-30,10579.05156571101,2076.161567421588,Vendas,Leste,C8563
2024-11-30,10597.119048254699,1271.756115744935,Serviços,Leste,C34264
2024-11-30,8355.109155382872,2912.159514365665,Outros,Norte,C37241
2024-11-30,7270.182981010206,2149.1264830667787,Outros,Oeste,C26624
2024-11-30,8645.05764474863,5095.107532557894,Serviços,Leste,C46050
2024-11-30,8676.000946584149,3995.9621969324,Consultoria,Leste,C11903
2024-11-30,9650.720027311818,4750.403145303306,Outros,Leste,C19250
2024-11-30,10260.064485982384,6201.746883420196,Outros,Norte,C16844
2024-11-30,8553.488243185733,3562.946877647888,Vendas,Norte,C25844
2024-11-30,9560.115025471008,3416.618160869276,Consultoria,Norte,C37048
2024-11-30,10853.198553494052,5806.003005004346,Outros,Oeste,C2122
2024-11-30,9663.196264405664,3461.909753698063,Consultoria,Norte,C498
2024-11-30,9342.050001335314,2843.8698705958886,Outros,Norte,C45408
2024-11-30,7754.193737057738,4187.502609903899,Serviços,Sul,C46949
2024-11-30,7267.779754109635,4562.43065616025,Vendas,Oeste,C12643
2024-11-30,9498.793328777956,4046.1316798762864,Outros,Sul,C47527
2024-11-30,9649.994877887984,4194.508036574109,Vendas,Leste,C46065
2024-11-30,7126.075547314152,4448.182505368574,Outros,Leste,C45895
2024-11-30,8520.713041090306,3557.1841445277396,Consultoria,Leste,C16842
2024-11-30,9758.036860456068,5570.418768646752,Outros,Sul,C37029
2024-11-30,9267.757204725802,5321.8239147987515,Outros,Oeste,C16280
2024-11-30,9152.560180224249,4242.283659421769,Outros,Sul,C39128
2024-11-30,8802.6449639717,4840.0566849801735,Vendas,Norte,C10385
2024-11-30,6184.348929827093,3498.126121343043,Vendas,Sul,C37250
2024-11-30,9347.646403743805,5772.937167277586,Consultoria,Norte,C39133
2024-11-30,7107.007280264498,2931.1884914279217,Outros,Oeste,C22414
2024-11-30,10233.243019660582,6485.245920691228,Consultoria,Oeste,C16559
2024-11-30,6610.504545915918,3706.5786220639584,Outros,Oeste,C11921
2024-11-30,8591.558652263058,5767.784815444426,Vendas,Oeste,C22762
2024-11-30,6854.292585875644,2621.1780997787664,Vendas,Norte,C8911
2024-11-30,9579.598368240311,5195.275844948377,Serviços,Leste,C2518
2024-11-30,9032.241294346628,4313.846075040296,Outros,Sul,C38450
2024-11-30,7013.154796693471,4495.620337560628,Consultoria,Leste,C3408
2024-11-30,8711.147830290038,5763.285254937042,Consultoria,Leste,C22416
2024-11-30,6996.49595252848,4283.568484005832,Vendas,Oeste,C26196
2024-11-30,7680.698905200078,4660.578047694853,Outros,Sul,C46070
2024-11-30,7640.240988844743,5566.354718208626,Serviços,Leste,C47329
2024-11-30,12244.930750703916,3107.101399871603,Vendas,Leste,C25837
2024-11-30,8598.140709088744,3447.4233665503593,Vendas,Leste,C30560
2024-11-30,6712.010855573342,5680.05027330576,Consultoria,Leste,C29717
2024-11-30,7235.0365102320475,3657.5012271762735,Serviços,Sul,C38476
2024-11-30,8354.865194932068,3568.990495520298,Vendas,Leste,C34180
2024-11-30,9467.303895556037,3164.016973719901,Vendas,Norte,C29815
2024-11-30,9577.048048681694,4090.2373414813032,Serviços,Oeste,C37714
2024-11-30,9777.482013620714,5177.503919137302,Consultoria,Oeste,C26563
2024-11-30,6830.600274304981,5469.553981930041,Outros,Sul,C16023
2024-11-30,10494.726059607312,4545.6368017620725,Outros,Oeste,C5810
2024-11-30,7868.707004738092,4875.393081295924,Outros,Oeste,C46933
2024-11-30,6851.841527585206,4169.053103490227,Vendas,Norte,C46848
2024-11-30,11006.140390046432,3176.7607622383034,Serviços,Sul,C26910
2024-11-30,7126.993002367999,513.2849515167486,Vendas,Oeste,C10664
2024-11-30,7971.715442659124,3572.1619800796966,Vendas,Sul,C45921
2024-11-30,7270.579008009468,3849.0601247950253,Consultoria,Norte,C37699
2024-11-30,8105.401125454481,2917.9964866856635,Consultoria,Leste,C39201
2024-11-30,9067.459185739654,4719.547839052815,Consultoria,Norte,C7638
2024-11-30,2894.5988429026993,3376.8733625326945,Vendas,Sul,C11551
2024-11-30,7281.8902671385695,2786.8819284224464,Serviços,Sul,C13713
2024-11-30,5701.578930145612,3517.925768796665,Outros,Sul,C21766
2024-11-30,7106.493861921609,2634.360630385264,Vendas,Norte,C46013
2024-11-30,12808.764635069288,3659.2845623574967,Vendas,Leste,C37107
2024-11-30,7788.571335689016,3222.811632808667,Serviços,Sul,C45229
2024-11-30,5055.539427227202,1215.936078567985,Serviços,Leste,C19959
2024-11-30,9031.147609826781,6604.807719931454,Serviços,Sul,C24279
2024-11-30,9761.482334570397,3231.0030892012796,Serviços,Sul,C38491
2024-11-30,10731.422608764291,3176.0818672007726,Serviços,Norte,C37065
2024-11-30,11482.453033195805,7762.203797672453,Consultoria,Oeste,C10539
2024-11-30,7837.772141206648,2361.964508080223,Vendas,Norte,C46829
2024-11-30,6814.25677740428,4548.799229118881,Consultoria,Leste,C20041
2024-11-30,8142.655771787918,5959.96744572187,Vendas,Oeste,C47350
2024-11-30,8375.394898458295,1905.080057720868,Vendas,Leste,C45400
2024-11-30,6155.312588686272,3160.863195158767,Consultoria,Leste,C39420
2024-11-30,5945.640122109662,3758.961488515031,Serviços,Leste,C10183
2024-11-30,7494.134301771053,2883.399205253131,Consultoria,Leste,C29819
2024-11-30,9537.283757379202,3803.0831301240955,Serviços,Norte,C32625
2024-11-30,7470.884596105594,1243.1675509860456,Serviços,Leste,C3683
2024-11-30,5706.3253328187475,2924.173215437612,Serviços,Oeste,C14748
2024-11-30,5723.470052760966,3000.105015682231,Outros,Sul,C45904
2024-11-30,10371.356066341088,4977.3040234824275,Outros,Oeste,C918
2024-11-30,7720.109797099769,3306.378645892048,Vendas,Oeste,C26918
2024-11-30,6294.863766088918,4631.832251794759,Consultoria,Sul,C3837
2024-11-30,7348.5637024720045,4280.705168214146,Consultoria,Norte,C34068
2024-11-30,8746.863588917853,4170.040570131288,Outros,Leste,C39407
2024-11-30,3709.623781887818,4201.164681824162,Consultoria,Norte,C12842
2024-11-30,10242.776442135393,3809.005827975659,Outros,Oeste,C33972
2024-11-30,7836.140718585682,4751.725907215232,Consultoria,Leste,C24228
2024-11-30,8960.693808079179,5192.646712869826,Outros,Leste,C44920
2024-11-30,4113.1441784285635,5501.636654625998,Vendas,Norte,C33946
2024-11-30,5749.999248617009,5256.261302681953,Serviços,Norte,C19376
2024-11-30,8718.993455450032,3400.0057534391635,Serviços,Sul,C46399
2024-11-30,7262.657333458862,4419.904173668417,Consultoria,Norte,C16699
2024-11-30,11033.807933033264,3529.6292789984655,Vendas,Oeste,C10305
2024-11-30,8155.951165730762,3520.1107845204037,Outros,Oeste,C24345
2024-11-30,10360.761911387222,6671.026795094624,Consultoria,Leste,C2421
2024-11-30,10492.118061537903,4105.78523575012,Serviços,Norte,C16368
2024-11-30,5399.273124623716,23.66772974137848,Vendas,Norte,C38791
2024-11-30,7233.820467123996,6355.575503356364,Consultoria,Leste,C3416
2024-11-30,6434.4318447814185,1596.7239394028538,Serviços,Sul,C19668
2024-11-30,8136.712403429832,2508.023326164833,Vendas,Oeste,C32698
2024-11-30,7063.83853146474,2894.92674958474,Outros,Leste,C16765
2024-11-30,5975.782674101542,5061.826969662021,Consultoria,Norte,C682
2024-11-30,9802.989841160237,4743.820898349984,Vendas,Norte,C47058
2024-11-30,7005.3277731959515,860.7386925341712,Outros,Oeste,C10456
2024-11-30,8238.380811108245,1286.782691724958,Vendas,Norte,C1016
2024-11-30,8631.278347515525,5663.5946817542645,Vendas,Leste,C30598
2024-11-30,9543.308857367292,6677.77784326901,Vendas,Oeste,C33065
2024-11-30,11943.9882751152,4566.292281806229,Consultoria,Leste,C30364
2024-11-30,9651.51045453317,4506.558639490737,Consultoria,Leste,C10280
2024-11-30,10395.823254867599,4155.655427813252,Serviços,Leste,C30602
2024-11-30,6841.623651131177,4955.099882247059,Consultoria,Leste,C36619
2024-11-30,6262.223824451688,3706.6157457800878,Serviços,Oeste,C8773
2024-11-30,5353.3091407230895,2992.378074070769,Outros,Leste,C33217
2024-11-30,7276.918620708753,4933.317500219593,Outros,Sul,C6424
2024-11-30,10142.554579633423,4311.407404911291,Vendas,Leste,C26333
2024-11-30,7077.864629382296,4343.417252897261,Serviços,Norte,C25655
2024-11-30,9508.09231272139,3464.34727993348,Outros,Sul,C12058
2024-11-30,2792.373127769514,1810.5749244941126,Consultoria,Leste,C21757
2024-11-30,5651.12081537547,4901.724377635632,Consultoria,Norte,C44687
2024-11-30,8632.363233464706,1971.6152558406393,Consultoria,Leste,C364
2024-11-30,8555.77563962369,2405.11380660173,Vendas,Oeste,C23958
2024-11-30,6982.613470116318,3060.357001573223,Vendas,Norte,C27168
2024-11-30,4569.803967395323,4666.488645196682,Consultoria,Leste,C13110
2024-11-30,6258.48085889924,3150.8526230581983,Outros,Oeste,C29424
2024-11-30,2832.2499064507783,4303.549151679258,Outros,Norte,C1021
2024-11-30,10013.90695765381,3356.107835624831,Outros,Norte,C27163
2024-11-30,7672.629291965511,3827.2317538672132,Outros,Oeste,C7070
2024-11-30,9999.912186948295,4661.429773046518,Outros,Norte,C46548
2024-11-30,6477.473250966141,1463.6890810021569,Vendas,Leste,C15860
2024-11-30,8438.779912667937,3967.100389571421,Outros,Sul,C13740
2024-11-30,5912.995686815024,1753.0288725889031,Serviços,Oeste,C22562
2024-11-30,6364.789534400079,2230.4967581288083,Outros,Leste,C47047
2024-11-30,5806.234936902169,2731.8404837304442,Consultoria,Sul,C21183
2024-11-30,7177.875692858886,4525.681046743871,Outros,Oeste,C46564
2024-11-30,7626.875136868935,6580.740881485691,Consultoria,Oeste,C21123
2024-11-30,9027.26216832406,2390.604887364273,Vendas,Sul,C4429
2024-11-30,7782.20515916798,3676.097359111679,Consultoria,Oeste,C11657
2024-11-30,9013.917809344632,2421.2593450370405,Serviços,Sul,C16428
2024-11-30,5782.446153450215,4641.595201384389,Serviços,Sul,C26738
2024-11-30,6282.370710199279,4184.270622725054,Outros,Sul,C46571
2024-11-30,9759.052537317128,5050.829173716847,Consultoria,Norte,C38961
2024-11-30,8268.284069566067,3016.9442073529467,Vendas,Oeste,C26317
2024-11-30,9444.447441785724,5318.7380954486725,Consultoria,Oeste,C30410
2024-11-30,9865.532539826507,4028.457702715552,Serviços,Sul,C3769
2024-11-30,11589.429720542375,3155.5194431788414,Serviços,Norte,C10760
2024-11-30,6786.1371336986795,5165.091909697302,Outros,Leste,C38964
2024-11-30,8334.23040621792,4344.943888018288,Vendas,Leste,C7322
2024-11-30,6248.788237698835,5628.895342107349,Serviços,Leste,C37521
2024-11-30,6783.682240703529,3445.061188566371,Vendas,Norte,C30406
2024-11-30,7236.567550892854,3376.347619072186,Vendas,Oeste,C47050
2024-11-30,8623.13665865435,4169.537990326329,Outros,Norte,C46378
2024-11-30,5921.658954894516,4911.178199370246,Consultoria,Norte,C19328
2024-11-30,8629.021976304544,3559.875067805045,Outros,Sul,C27151
2024-11-30,6655.778940117083,7010.886371101332,Vendas,Leste,C44718
2024-11-30,6220.503335687398,2840.3475445251593,Serviços,Sul,C37979
2024-11-30,7751.902485998944,2592.2569499492256,Consultoria,Oeste,C47894
2024-11-30,8173.706502897302,2926.4109506222667,Vendas,Norte,C20190
2024-11-30,6772.282722538215,1992.3938031246614,Outros,Oeste,C22506
2024-11-30,10825.238788257202,3374.8999793484195,Vendas,Norte,C37519
2024-11-30,6760.489926659741,4387.247246186389,Vendas,Sul,C25651
2024-11-30,13372.427185238132,6874.048885355431,Vendas,Leste,C8739
2024-11-30,7696.437462148069,4579.593678244307,Consultoria,Leste,C36667
2024-11-30,7517.902357742751,4727.218726036005,Consultoria,Sul,C39936
2024-11-30,6011.6979328396465,3212.3619411453906,Outros,Norte,C5660
2024-11-30,8286.176344894375,1177.5999522724733,Vendas,Sul,C16769
2024-11-30,9970.078346420218,6734.058811971643,Consultoria,Norte,C24338
2024-11-30,5246.532058633322,1073.8038581313426,Vendas,Sul,C47882
2024-11-30,8729.359347695075,7052.072664313884,Outros,Sul,C19908
2024-11-30,9818.769942581579,3596.615654683393,Outros,Norte,C17108
2024-11-30,7286.505228758308,4646.774963276388,Outros,Sul,C19592
2024-11-30,7891.133648841385,5688.792993814052,Outros,Sul,C38929
2024-11-30,10369.103605197088,4453.721785828657,Vendas,Sul,C18948
2024-11-30,8562.06529806829,38.52302484851907,Consultoria,Oeste,C11977
2024-11-30,10240.862605774395,5948.969148036986,Outros,Oeste,C18934
2024-11-30,3488.613238967051,1981.0839353782826,Vendas,Norte,C3726
2024-11-30,6346.080199240188,4461.932405097287,Consultoria,Leste,C40035
2024-11-30,6099.601598976517,5503.798468339166,Outros,Norte,C33054
2024-11-30,12104.21601237846,4694.395298935624,Serviços,Leste,C21414
2024-11-30,7782.007908073863,323.2790978200719,Outros,Sul,C38057
2024-11-30,7430.180118334018,2557.3562284398267,Consultoria,Sul,C33232
2024-11-30,10227.149797403918,3837.550447811487,Consultoria,Norte,C22929
2024-11-30,9516.454385476867,4376.170153548997,Consultoria,Leste,C38060
2024-11-30,9054.945092210331,4860.570382101525,Consultoria,Leste,C36542
2024-11-30,3053.0250747534437,2585.9855046028288,Vendas,Oeste,C351
2024-11-30,5209.128291719713,3086.5131708520075,Serviços,Norte,C10786
2024-11-30,12654.959693226388,3459.063837391119,Consultoria,Leste,C36548
2024-11-30,9384.570565309607,3549.834493465883,Serviços,Sul,C36550
2024-11-30,8843.23900396139,4055.4516227838267,Vendas,Sul,C44624
2024-11-30,5990.435313410508,5064.880596635083,Consultoria,Norte,C7986
2024-11-30,11797.667267815232,5326.224177221259,Serviços,Oeste,C8761
2024-11-30,8170.94756029355,6024.52900453932,Outros,Oeste,C32661
2024-11-30,9369.79837567666,4017.059506189817,Outros,Sul,C661
2024-11-30,6064.556778359602,4135.403624887471,Consultoria,Sul,C3425
2024-11-30,6849.24467686583,4201.100774632286,Consultoria,Leste,C10031
2024-11-30,7894.8199706066025,4841.190186116794,Consultoria,Leste,C13508
2024-11-30,5858.249999078136,3830.9649861933813,Consultoria,Norte,C9153
2024-11-30,7036.012383363456,4346.695789109407,Consultoria,Leste,C30381
2024-11-30,7308.533083422592,1499.0080333972423,Serviços,Oeste,C45704
2024-11-30,5272.269207088091,4306.0615714857095,Serviços,Norte,C17165
2024-11-30,7162.808548210132,4287.7997314644,Serviços,Leste,C46481
2024-11-30,4536.24464114172,5203.30305408912,Consultoria,Leste,C26364
2024-11-30,6184.140445465911,6026.985846676311,Outros,Leste,C31095
2024-11-30,5362.990744953158,3572.0837818930186,Outros,Sul,C47126
2024-11-30,13681.980870513553,3846.901017477938,Outros,Leste,C36506
2024-11-30,9766.277667364142,7221.679680436238,Outros,Norte,C38874
2024-11-30,7982.387232188899,3818.117677307503,Vendas,Sul,C15807
2024-11-30,7911.928740755159,4488.598068018117,Outros,Leste,C23758
2024-11-30,7208.35523805358,2157.829573305346,Serviços,Oeste,C27209
2024-11-30,10525.770723344156,5456.951408115519,Serviços,Norte,C38056
2024-11-30,9743.566649365774,4744.831387685015,Serviços,Leste,C3046
2024-11-30,5302.841413073432,4835.079839116269,Serviços,Norte,C16399
2024-11-30,6893.959228311618,2341.1052885375957,Consultoria,Leste,C38037
2024-11-30,6266.031877189858,4005.678633881014,Consultoria,Sul,C36507
2024-11-30,7682.587478092322,2652.0134356914878,Consultoria,Sul,C36698
2024-11-30,9019.117953215435,3872.4629300249535,Outros,Oeste,C34316
2024-11-30,7131.963272073097,4467.50165334321,Vendas,Oeste,C1032
2024-11-30,6260.041528350377,4331.246488424171,Serviços,Norte,C8766
2024-11-30,9650.199629528957,5437.952392292214,Vendas,Sul,C22327
2024-11-30,7315.024472412727,5924.916923532932,Serviços,Sul,C21078
2024-11-30,7699.810524015609,3080.8423169776665,Outros,Leste,C6883
2024-11-30,6327.185394736009,3616.497850019731,Outros,Oeste,C38017
2024-11-30,7693.005391618781,5155.300355140798,Vendas,Oeste,C16387
2024-11-30,4759.365634956794,4329.964701449006,Vendas,Leste,C8462
2024-11-30,7980.595980725434,3823.7043555008067,Serviços,Norte,C47953
2024-11-30,8151.161911576624,7333.825217947201,Consultoria,Sul,C674
2024-11-30,8532.456377476548,6550.768154911721,Serviços,Norte,C32664
2024-11-30,8577.369244534391,5042.797576185736,Consultoria,Oeste,C1030
2024-11-30,10962.380212604692,3696.0977005056843,Serviços,Sul,C33942
2024-11-30,6158.704785004167,7577.21916312445,Consultoria,Norte,C9135
2024-11-30,5823.2520378515965,4718.5621876347905,Outros,Norte,C46524
2024-11-30,10968.15645809472,2053.209706913744,Vendas,Norte,C36607
2024-11-30,10330.232796417233,3759.4611144268347,Outros,Sul,C16749
2024-11-30,6151.37939181202,1988.3703345401598,Outros,Norte,C17132
2024-11-30,9642.786250432184,3695.9989561910743,Consultoria,Norte,C2168
2024-11-30,10747.42247437533,4141.034713104952,Outros,Oeste,C36591
2024-11-30,9418.193504568102,2082.3167014989335,Outros,Oeste,C37427
2024-11-30,10702.77808943278,4932.867636927569,Consultoria,Oeste,C46509
2024-11-30,5208.310214493711,5319.120502247376,Consultoria,Oeste,C38068
2024-11-30,9447.580678914264,1363.794633316454,Serviços,Sul,C32338
2024-11-30,6810.111887601304,4160.415165183515,Outros,Oeste,C26703
2024-11-30,8624.972150164751,5185.617469770704,Consultoria,Leste,C666
2024-11-30,7672.556009884013,2113.474712097688,Serviços,Oeste,C26073
2024-11-30,7260.417462883342,7919.943004557235,Consultoria,Norte,C36574
2024-11-30,8504.2034096463,1623.0250803112026,Consultoria,Norte,C38077
2024-11-30,5207.120545217359,4104.374116637158,Vendas,Leste,C14720
2024-11-30,7184.214693409921,5856.1559032694,Vendas,Oeste,C40022
2024-11-30,6935.8273572078415,3307.8196175784346,Vendas,Norte,C23962
2024-11-30,6835.794524993729,6347.518091503247,Consultoria,Norte,C6894
2024-11-30,8906.426587798367,4027.2187852313264,Consultoria,Norte,C8613
2024-11-30,8400.071354173595,4522.919087973553,Consultoria,Norte,C18945
2024-11-30,7414.621624695114,3856.620260930263,Vendas,Norte,C22322
2024-11-30,8836.20367428649,2536.948381949248,Consultoria,Sul,C11935
2024-11-30,7706.129424593811,5146.888207778601,Serviços,Sul,C44650
2024-11-30,5784.024344754191,3136.680545722704,Consultoria,Oeste,C15836
2024-11-30,9979.375004937736,1914.5047575077392,Vendas,Norte,C15837
2024-11-30,6707.4400351555205,3746.3465218143106,Outros,Oeste,C15830
2024-11-30,6273.255962068313,6074.624950396299,Consultoria,Norte,C10066
2024-11-30,6751.347161178514,4799.608530797469,Outros,Leste,C11567
2024-11-30,7819.919305878404,2412.0654234255244,Vendas,Oeste,C10358
2024-11-30,9002.58017145801,3964.275357442808,Vendas,Sul,C37913
2024-11-30,5217.988447802454,3778.3588077268378,Serviços,Norte,C25737
2024-11-30,9968.9563142407,5684.412630698638,Outros,Leste,C11419
2024-11-30,7737.366896478179,5385.538611185825,Serviços,Leste,C11878
2024-11-30,5570.955486700708,1723.4787963704666,Vendas,Norte,C16456
2024-11-30,9273.707186751208,6988.329155811385,Consultoria,Norte,C47206
2024-11-30,4943.237584850876,5889.423263127339,Outros,Leste,C14712
